"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"752","RT @mirko_bonfigli: Que feo ver a todos como critican a Higuaín, Messi, Di María, Mascherano, son jugadores de tu selección porque si no lo…",FALSE,0,NA,2018-06-17 06:01:20,FALSE,NA,"1008228079863558144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tobilaguia",31,TRUE,FALSE,NA,NA,"Cordoba","es","http://pbs.twimg.com/profile_images/966325650117267456/Kvqr1DMn_normal.jpg"
"753","RT @PatrickTimmons1: In 2 days of World Cup football we’ve already seen a country with a population of 330,000 draw to Argentina, Ronaldo s…",FALSE,0,NA,2018-06-17 06:01:20,FALSE,NA,"1008228079422955521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aidanfawkes",2115,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/936020509585760256/OWdQ9p0f_normal.jpg"
"754","RT @LioneIMessiTeam: Lionel Messi and nutmegs <f0><U+009F><U+0099><U+0088> https://t.co/uoEJrzkoVJ",FALSE,0,NA,2018-06-17 06:01:20,FALSE,NA,"1008228076734631936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","n_khalanga",715,TRUE,FALSE,NA,NA,"Tzaneen, South Africa","en","http://pbs.twimg.com/profile_images/972889142169427968/zPBWxBr__normal.jpg"
"755","@VaswaniV I swear, the posts jeering Messi &amp; praising Ronaldo(or vice versa) are so annoying. Can't they just be ha… https://t.co/tlYQsQgQm3",FALSE,0,"VaswaniV",2018-06-17 06:01:20,TRUE,"1008128326421045254","1008228076449222657","119453456","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","abhijeetmeh",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/446396563670069248/v6XWJ7X-_normal.jpeg"
"756","RT @PatrickTimmons1: In 2 days of World Cup football we’ve already seen a country with a population of 330,000 draw to Argentina, Ronaldo s…",FALSE,0,NA,2018-06-17 06:01:19,FALSE,NA,"1008228075203715072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SibeeAlphaWolf",2115,TRUE,FALSE,NA,NA,"The Top....","en","http://pbs.twimg.com/profile_images/938418653598568448/VZCBJ_iz_normal.jpg"
"757","RT @jn_shine: Messi knows scoring penalties is for cowards. We only score world class goal class goals. <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0091><U+008F><f0><U+009F><U+0091><U+008F>
#WorldCup #ARGISL https://t.c…",FALSE,0,NA,2018-06-17 06:01:19,FALSE,NA,"1008228073936969728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","omer_miro",105,TRUE,FALSE,NA,NA,"","ar","http://pbs.twimg.com/profile_images/1007849390160207873/WFMzv81k_normal.jpg"
"758","RT @fedepiri_: Cómo le vas a atajar un penal a Messi en un Mundial, hijo de mil puta, no tenés corazón, la re islandesa concha de tu rubia…",FALSE,0,NA,2018-06-17 06:01:19,FALSE,NA,"1008228072666091520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","taielsotelo",3606,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/1001254980895105024/oUIdiR4f_normal.jpg"
"759","RT @globaltimesnews: #ISL film director Hannes Thór Halldórsson, who directed this #WorldCup commercial for Coca-Cola, saved #Messi's penal…",FALSE,0,NA,2018-06-17 06:01:19,FALSE,NA,"1008228072615800832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sholakanye",470,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1002877727102431233/Ck9q5brk_normal.jpg"
"760","RT @EtniesJags: Messi won a World Cup golden ball in a tournament where he scored against Iran, Bosnia &amp; Nigeria 

Ronaldo just scored a ha…",FALSE,0,NA,2018-06-17 06:01:19,FALSE,NA,"1008228072347308032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_Somzy",756,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/978691258154733568/LGmgsGXW_normal.jpg"
"761","RT @JUSTINTR0L0: messi si no traes la copa, traenos al 19 de islandia que es maso menos lo mismo",FALSE,0,NA,2018-06-17 06:01:18,FALSE,NA,"1008228071407804416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MakuuSlim",90,TRUE,FALSE,NA,NA,"Cordoba,Argentina","es","http://pbs.twimg.com/profile_images/1001658794466832384/S_b_xovJ_normal.jpg"
"762","RT @zeedgar: Islândia estreia em Eurocopa: para Portugal de Cristiano Ronaldo (1 a 1). 

Islândia estreia em Copa do Mundo: para Argentina…",FALSE,0,NA,2018-06-17 06:01:17,FALSE,NA,"1008228067041533952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gustavoc010",53,TRUE,FALSE,NA,NA,"","pt","http://pbs.twimg.com/profile_images/941457348157149186/EwZQCGoY_normal.jpg"
"763","RT @malditoplaneta: Cuando Cueva falló el penal hoy ante  Dinamarca, todo el equipo lo apoyó y lo animó. Una gran diferencia respecto a Mes…",FALSE,0,NA,2018-06-17 06:01:17,FALSE,NA,"1008228065820934144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","sonetoperverso",599,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/816885567497629696/15QCkUtz_normal.jpg"
"764","RT @SiaranBolaLivee: Messi:"" Hey Google, Bagaimana caranya Penalty biar Masuk""
Google:""Tanya Cristiano Ronaldo"" https://t.co/m8CI38P81K",FALSE,0,NA,2018-06-17 06:01:16,FALSE,NA,"1008228063375585280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NgaliFirmansyah",359,TRUE,FALSE,NA,NA,"Bumi Pertiwi","id","http://pbs.twimg.com/profile_images/958709274909097986/TEPzjrTm_normal.jpg"
"765","RT @spectatorindex: Argentina

- Population: 44 million
- Two World Cup titles
- Led by Messi and Aguero

Iceland

- Population: 330,000
-…",FALSE,0,NA,2018-06-17 06:01:16,FALSE,NA,"1008228062314393601",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","J_Moro",2640,TRUE,FALSE,NA,NA,"biboohra Cairns Australia","en","http://pbs.twimg.com/profile_images/875545562375794688/Q2Kxa4fs_normal.jpg"
"766","RT @turcocarp: Quiero que Messi gane el Mundial casi pura y exclusivamente por los que hoy metieron una sonrisita leve e inflaron el pecho…",FALSE,0,NA,2018-06-17 06:01:16,FALSE,NA,"1008228061882535936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pasepaca2706",3229,TRUE,FALSE,NA,NA,"Surquillo, Peru","es","http://pbs.twimg.com/profile_images/999420259974107136/PznSF6Jz_normal.jpg"
"767","@TrollCinemaOff It's too early, both the teams have a draw not a win. #Messi more as a team player, more as a indiv… https://t.co/ArADF3bCtS",FALSE,0,"TrollCinemaOff",2018-06-17 06:01:16,TRUE,"1008026486408765440","1008228060859191296","807519843834597377","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vvvijaynike",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/988464314246991872/dr6DCg-v_normal.jpg"
"768","@RaoulfrMolina Por que ese equipo no mete huevos Messi no puede sólo.",FALSE,1,"RaoulfrMolina",2018-06-17 06:01:16,FALSE,"1008222703931797504","1008228060355809282","960930323025530880","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jorgeamado34",0,FALSE,FALSE,NA,NA,"Quito, Ecuador","es","http://pbs.twimg.com/profile_images/1005068532470697985/-cKhxuA3_normal.jpg"
"769","RT @SiLaPicasSosCra: Messi no se rindió, solo está esperando el jueves, Messi se inyectaba hormonas de crecimiento solo, mira si se va a re…",FALSE,0,NA,2018-06-17 06:01:16,FALSE,NA,"1008228059571474432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carpivan35",58,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/1007041383302074368/H5EshQUB_normal.jpg"
"770","RT @WeAreMessi: Leo #Messi: ""If I scored the penalty, it would have changed everything in the game. I take full responsibility for missing…",FALSE,0,NA,2018-06-17 06:01:15,FALSE,NA,"1008228058443239424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alutha89966953",190,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1002652032652718080/yW_OVCuv_normal.jpg"
"771","RT @juan_amorin: Macri echó a Aranguren y Cabrera para tapar el desastre que es Toto Salvio jugando de 4, el penal errado de Messi y los ca…",FALSE,0,NA,2018-06-17 06:01:15,FALSE,NA,"1008228057960808449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivanzamojilny",168,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/1004944945273298944/Zt5PaNuh_normal.jpg"
"772","RT @SiLaPicasSosCra: Messi no se rindió, solo está esperando el jueves, Messi se inyectaba hormonas de crecimiento solo, mira si se va a re…",FALSE,0,NA,2018-06-17 06:01:15,FALSE,NA,"1008228055922376706",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alvaroov",58,TRUE,FALSE,NA,NA,"Resistencia, Argentina","es","http://pbs.twimg.com/profile_images/950553155095363586/XHgWC3s1_normal.jpg"
"773","RT @DonHaci: Daily reminder Lionel Messi failed to score a penalty at the 2018 World Cup against Iceland who's goalkeeper is a film directo…",FALSE,0,NA,2018-06-17 06:01:15,FALSE,NA,"1008228055817510912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edasian_",67,TRUE,FALSE,NA,NA,"Suffolk","en","http://pbs.twimg.com/profile_images/1003661945730297861/N6Qw-x7Q_normal.jpg"
"774","RT @ElaficionadoFC: Levels. Messi always my GOAT https://t.co/tfqP2SEguB",FALSE,0,NA,2018-06-17 06:01:14,FALSE,NA,"1008228054567510017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CristiannMarin",122,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/954118755797184512/pIvdYk5c_normal.jpg"
"775","RT @WeAreMessi: #ARG #WorldCup #WeAreMessi #SomosArgentina  #Messi #LeoMessi #Argentina https://t.co/DZ0oKELQKW",FALSE,0,NA,2018-06-17 06:01:14,FALSE,NA,"1008228053883895808",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Arvindm86195805",16,TRUE,FALSE,NA,NA,"<f0><U+009F><U+0094><U+0094><f0><U+009F><U+0094><U+0094>","en","http://pbs.twimg.com/profile_images/939013929807765504/GLlrWdte_normal.jpg"
"776","RT @superliderJun: messi messi MESSICO MESSICO 

JAJAJAJA NO PUEDO
#DesmadrePreGoliza 

 https://t.co/8LnIq4FNbE",FALSE,0,NA,2018-06-17 06:01:14,FALSE,NA,"1008228051845566469",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CATCHARLY55",574,TRUE,FALSE,NA,NA,"MEXICO","es","http://pbs.twimg.com/profile_images/568310441940484096/xUx_o0ef_normal.jpeg"
"777","RT @luireyes1: Quote me or bet me, I have no doubt Argentina WILL make it out of the group.

When needed, Messi will put this team on his b…",FALSE,0,NA,2018-06-17 06:01:14,FALSE,NA,"1008228051061301249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArguetaXiomara",0,TRUE,FALSE,NA,NA,"Irving, TX","en","http://pbs.twimg.com/profile_images/974261093228072960/fy16Be1x_normal.jpg"
"778","RT @67Uncle: Argentina en islandés:
Biglia: Troncoson
Mascherano: Lentoson
Caballero: Sinmanosson
Di Maria: Lesionason
Mercado: Cuelloson
R…",FALSE,0,NA,2018-06-17 06:01:13,FALSE,NA,"1008228050230751232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adrihg14",1106,TRUE,FALSE,NA,NA,"Murcia ","es","http://pbs.twimg.com/profile_images/838336496201576448/xQcjkCXI_normal.jpg"
"779","RT @milo_gonzalez99: Messi no es ganador. Messi no es capitán. Messi no es el Diego. No le pidan a Messi lo que hizo Maradona",FALSE,0,NA,2018-06-17 06:01:13,FALSE,NA,"1008228049660317696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LujanAvalo15",2,TRUE,FALSE,NA,NA,"09/01/14 - 06/10/15","es","http://pbs.twimg.com/profile_images/914295637151293441/PfOZXDoI_normal.jpg"
"780","RT @MHChehade: In 2016, Iceland tied against Portugal, 1-1. Ronaldo took 10 shots, no goals. Today, Iceland tied Argentina, 1-1. Messi took…",FALSE,0,NA,2018-06-17 06:01:13,FALSE,NA,"1008228048389509122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kxlvde",3248,TRUE,FALSE,NA,NA,"9.0765 °N, 7.3986 °E","en","http://pbs.twimg.com/profile_images/1007549156653780992/XZjgpFsN_normal.jpg"
"781","RT @suckmydickSZN: @johanbakerr @PrimeFaizaan Messi teammates specially forwards are elite and are from top 5 leagues- Premiere league, ser…",FALSE,0,NA,2018-06-17 06:01:12,FALSE,NA,"1008228046153895937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Larrymunashe",9,TRUE,FALSE,NA,NA,"¯\_(<U+30C4>)_/¯","en","http://pbs.twimg.com/profile_images/966195194994544640/AVZ_7aTv_normal.jpg"
"782","RT @PablinRMCF: Aron Gunnarsson antes del partido <f0><U+009F><U+0087><U+00AE><f0><U+009F><U+0087><U+00B8>: ""Argentina tiene brillantes individual , nosotros tenemos un equipo ¿Messi? no me asu…",FALSE,0,NA,2018-06-17 06:01:12,FALSE,NA,"1008228045558251520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marcosdfc1932",215,TRUE,FALSE,NA,NA,"La Teja","es","http://pbs.twimg.com/profile_images/979787906343690241/4ppTtD-1_normal.jpg"
"783","RT @barcezona: Eu caso ver o Messi pessoalmente um dia https://t.co/3lG4FPNqa9",FALSE,0,NA,2018-06-17 06:01:12,FALSE,NA,"1008228044560052224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BiancaMaia0",128,TRUE,FALSE,NA,NA,"Paranaguá, Brasil","pt","http://pbs.twimg.com/profile_images/1007057669146935296/o6RhGmIy_normal.jpg"
"784","@gavin_rowell @sneha_si @EASPORTSFIFA I hope Argentina wins! I hope Messi wins! I want him winning a World Cup! I w… https://t.co/r0ueAcvGk6",FALSE,1,"gavin_rowell",2018-06-17 06:01:12,TRUE,"1008226467115827200","1008228043179999232","707740459271987200","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarstellarM",0,FALSE,FALSE,NA,NA,"Las Vegas, NV","en","http://pbs.twimg.com/profile_images/993191598212112384/ZlNsgKZ5_normal.jpg"
"785","RT @SiLaPicasSosCra: Messi no se rindió, solo está esperando el jueves, Messi se inyectaba hormonas de crecimiento solo, mira si se va a re…",FALSE,0,NA,2018-06-17 06:01:11,FALSE,NA,"1008228042651721728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yairmartin5",58,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/979225390383292416/slwmBANf_normal.jpg"
"786","RT @ibismania: MESSI PERDEU O PÊNALTI E A TORCIDA DO #IBISLANDIA TÁ COMO? <f0><U+009F><U+00A4><U+00A3><f0><U+009F><U+00A4><U+00A3><f0><U+009F><U+00A4><U+00A3><f0><U+009F><U+00A4><U+00A3><f0><U+009F><U+00A4><U+00A3><f0><U+009F><U+00A4><U+00A3><f0><U+009F><U+00A4><U+00A3> #WorldCup https://t.co/XXB8RW65Sw",FALSE,0,NA,2018-06-17 06:01:11,FALSE,NA,"1008228039610822657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WalmarPaim",782,TRUE,FALSE,NA,NA,"Santo Amaro - Bahia","pt","http://pbs.twimg.com/profile_images/3312452277/79820f6fa373b7cf2b31ac0a996f0d11_normal.jpeg"
"787","@TheSaintKopite agree there, but Messi's natural tendency is to be attracted to the ball - he can't maintain positi… https://t.co/k3z2mo4K21",FALSE,0,"TheSaintKopite",2018-06-17 06:01:11,TRUE,"1008227328793591808","1008228039141085190","92962758","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","slicesofIife",0,FALSE,FALSE,NA,NA,"BLR, IN","en","http://pbs.twimg.com/profile_images/980776130859978752/62qnBio9_normal.jpg"
"788","RT @La12enTuitter: Quédate con quien te mire como Messi a Pavon <f0><U+009F><U+0099><U+0088> https://t.co/dEuqFNcUKk",FALSE,0,NA,2018-06-17 06:01:11,FALSE,NA,"1008228038734241797",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","santipelayo",475,TRUE,FALSE,NA,NA,"Buenos Aires, Argentina","en","http://pbs.twimg.com/profile_images/778073284206362628/ftBCREC2_normal.jpg"
"789","RT @LMessifanclub: Mourinho: ""Messi was trying, the one against one, the one against two, the one against three... it was difficult for him…",FALSE,0,NA,2018-06-17 06:01:10,FALSE,NA,"1008228037110968320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tklogbaman",23,TRUE,FALSE,NA,NA,"Stockholm, Sverige","en","http://pbs.twimg.com/profile_images/896834680418435075/6bo11hFb_normal.jpg"
"790","RT @arushb: Iceland defenders against Messi be like...
#ARGISL https://t.co/eaQblbm82I",FALSE,0,NA,2018-06-17 06:01:10,FALSE,NA,"1008228036808830976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Arjun_Rikhye",3638,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/993899794853777408/_DfOw52V_normal.jpg"
"791","RT @BooomGoal: He can't win shit in his life.. The most useless player. #Messi",FALSE,0,NA,2018-06-17 06:01:10,FALSE,NA,"1008228035320049664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mr_ayotunde",5,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1008227030486437888/6MQ7fYmk_normal.jpg"
"792","RT @beINSPORTS: SAVE! Messi is denied <f0><U+009F><U+0098><U+00AE>

#beINRussia #beINFWC #ARGISL #WorldCup https://t.co/8bNCh2c5Lp",FALSE,0,NA,2018-06-17 06:01:10,FALSE,NA,"1008228034539937792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Waleedf20",282,TRUE,FALSE,NA,NA,"FC BARCELONA <U+2764><U+FE0F>","ar","http://pbs.twimg.com/profile_images/1006362627222667264/4pLpOgua_normal.jpg"
"793","RT @niilexis: Man said Messi is struggling against Game of Thrones extras, looool. You people have no chill.",FALSE,0,NA,2018-06-17 06:01:09,FALSE,NA,"1008228034070171649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Namunase",305,TRUE,FALSE,NA,NA,"I'm here.....obviously.","en","http://pbs.twimg.com/profile_images/997286766322339840/evbyO9Un_normal.jpg"
"794","RT @ClinicaIEden: Messi:
Trophies: 32
Age: 30

Ronaldo:
Trophies: 23
Age: 33

Two games doesn't change anything.",FALSE,0,NA,2018-06-17 06:01:09,FALSE,NA,"1008228033172516864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ngwane_nqobile",1894,TRUE,FALSE,NA,NA,"Pretoria","en","http://pbs.twimg.com/profile_images/990643015847997442/6mEW8OlK_normal.jpg"
"795","Que cosa que me hace calentar cuando dicen ""erro un penal"" no erro un penal,el golero lo atajo,los arqueros también… https://t.co/PRNbtZcIB5",FALSE,2,NA,2018-06-17 06:01:09,TRUE,NA,"1008228033155739648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FearAmbassador",1,FALSE,FALSE,NA,NA,"Uruguay","es","http://pbs.twimg.com/profile_images/986131625623867392/OEQgfWts_normal.jpg"
"796","RT @Sakkax10: Messi can have 40 great games but will be remembered for 1 bad game. Ronaldo can have 40 shit games but will be remembered fo…",FALSE,0,NA,2018-06-17 06:01:09,FALSE,NA,"1008228032975269890",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theofficialtaha",203,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1007352883405250560/w8gtoaTv_normal.jpg"
"797","RT @FehintoIa: I really don't know why you people feel the need to always tweet ""Messi is still the greatest"" when things go wrong. Nothing…",FALSE,0,NA,2018-06-17 06:01:09,FALSE,NA,"1008228032144867328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Abdul_FCB1",111,TRUE,FALSE,NA,NA,"Kano, Nigeria","en","http://pbs.twimg.com/profile_images/1006869103938887680/vR1JGNA7_normal.jpg"
"798","RT @Sporf: <f0><U+009F><U+0093><U+0086> Friday:

<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo scores a penalty against the best goalkeeper in the world.

<f0><U+009F><U+0093><U+0086> Saturday: 

<f0><U+009F><U+0087><U+00A6><f0><U+009F><U+0087><U+00B7> Lionel Messi misses…",FALSE,0,NA,2018-06-17 06:01:09,FALSE,NA,"1008228031603724288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","the_sharvn",2759,TRUE,FALSE,NA,NA,"Coimbatore, India","en","http://pbs.twimg.com/profile_images/849950378082914305/AuCLDWsw_normal.jpg"
"799","RT @badgalmaddie_: Now tell me, who’s your World’s Best?

RT for Cristiano Ronaldo

LIKE for Lionel Messi https://t.co/HqhpRb8oQb",FALSE,0,NA,2018-06-17 06:01:09,FALSE,NA,"1008228031494668288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amir_wan_21",1801,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1004940671143120896/l67dnthG_normal.jpg"
"800","RT @lacuarta_jorge: Sí, el portero de Islandia es cineasta.
Su nombre es Hannes Halldórsson y hoy le tapó un penal a Messi. 
Pero antes, di…",FALSE,0,NA,2018-06-17 06:01:09,FALSE,NA,"1008228030798581760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoseIgnacioTV",344,TRUE,FALSE,NA,NA,"Santiago","es","http://pbs.twimg.com/profile_images/677527200967577600/bQXmeWvO_normal.jpg"
"801","RT @RMadrid_Stats: Competitive international goals comparison [no friendlies]:

[67] CRISTIANO
[60] Neymar AND Pele
[58] Maradona AND Pele…",FALSE,0,NA,2018-06-17 06:01:08,FALSE,NA,"1008228029573804032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","am46an",1521,TRUE,FALSE,NA,NA,"Muzaffarnagar, India","en","http://pbs.twimg.com/profile_images/529885513277120512/hNwcCZy0_normal.jpeg"
"802","RT @Theuscrvg_: Se eu fosse fã do Messi, até torceria pra ele fazer uma boa copa. Agora não torceria pra Argentina ser campeã da copa do mu…",FALSE,0,NA,2018-06-17 06:01:08,FALSE,NA,"1008228028508524544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luccaku",20,TRUE,FALSE,NA,NA,"027","pt","http://pbs.twimg.com/profile_images/1007846477174108160/VOTVucPL_normal.jpg"
"803","Hahahaha ada messi pun tak menang <f0><U+009F><U+0098><U+0082> kemain berita tv3 skrg https://t.co/GTmFeeLzz3",FALSE,1,NA,2018-06-17 06:01:08,FALSE,NA,"1008228026822242304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zakariasllh",3,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1007604006506545153/kB34obtg_normal.jpg"
"804","RT @PablinRMCF: Aron Gunnarsson antes del partido <f0><U+009F><U+0087><U+00AE><f0><U+009F><U+0087><U+00B8>: ""Argentina tiene brillantes individual , nosotros tenemos un equipo ¿Messi? no me asu…",FALSE,0,NA,2018-06-17 06:01:08,FALSE,NA,"1008228026109349888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mauriciozam76",215,TRUE,FALSE,NA,NA,"Ecuador","es","http://pbs.twimg.com/profile_images/958758627590000643/WtGjsi2B_normal.jpg"
"805","Messi missed a penalty <f0><U+009F><U+0092><U+0094> https://t.co/8SYEnD886J",FALSE,0,NA,2018-06-17 06:01:08,FALSE,NA,"1008228026029608960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","S_Kagumbo",0,FALSE,FALSE,NA,NA,"I'm where I am","en","http://pbs.twimg.com/profile_images/997801781726990336/OifXTgch_normal.jpg"
"806","RT @InfosFuteboI: “Portugal entende melhor o Cristiano Ronaldo do que a Argentina entende o Messi.”

— Deco https://t.co/iR8PbZIM8N",FALSE,0,NA,2018-06-17 06:01:07,FALSE,NA,"1008228025329123328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinicius0209321",576,TRUE,FALSE,NA,NA,"","pt","http://pbs.twimg.com/profile_images/957654553729650693/zcrcxhkD_normal.jpg"
"807","RT @PlanetaBoca: Y sí Leo, nosotros también lo miramos así. 

#Messi lo llena de halagos, @96Kichan brilla en la cancha. Que sea la dupla d…",FALSE,0,NA,2018-06-17 06:01:07,FALSE,NA,"1008228022447722496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","cuellarpatrick7",241,TRUE,FALSE,NA,NA,"Argentina","es","http://pbs.twimg.com/profile_images/975806850561081348/6CyQhHEk_normal.jpg"
"808","RT @CalcioNotizia: CR7- Messi : 3-0
<U+0627><U+0644><U+0641><U+0627><U+064A><U+0643><U+0646><U+0642> <U+064A><U+062D><U+0627><U+0635><U+0631><U+0648><U+0646> <U+0644><U+064A><U+0648>
<U+0627><U+062E><U+062A><U+0628><U+0627><U+0631> <U+062C><U+064A><U+062C><U+064A><U+0648>
<U+062F><U+0648><U+0646><U+0627><U+0631><U+0648><U+0645><U+0627> <U+0648> <U+0627><U+0644><U+0645><U+064A><U+0644><U+0627><U+0646>
<U+0635><U+064A><U+0641> <U+0637><U+0648><U+064A><U+0644> <U+062D><U+0627><U+0631> <U+0628><U+064A><U+0646> <U+0627><U+0644><U+0646><U+0636><U+062C> <U+0648> <U+0627><U+0644><U+0645><U+064A><U+0631><U+0643><U+0627><U+062A><U+0648>
"" <U+064A><U+0648><U+0641><U+064A> top “
<U+0645><U+0627>…",FALSE,0,NA,2018-06-17 06:01:06,FALSE,NA,"1008228021302710272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","majdi_rm7",3,TRUE,FALSE,NA,NA,"","ar","http://pbs.twimg.com/profile_images/632818652710989824/lrEfwqoT_normal.jpg"
